customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureCategory,ChargeCategory,ContractSegment,EstimatedCLV,NumServices,SeniorLabel,HasFamily,RevenueLostIfChurned,CohortMonth,RiskScore,CustomerSegment
CUST-00103,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.78,4563.46,0,49-60 mo,High ($65-$95),Long-Term,4662.9,6,Non-Senior,1,0.0,2018-07,2,Loyal
CUST-00104,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.7,483.36,1,0-12 mo,High ($65-$95),Short-Term,557.6,4,Non-Senior,1,69.7,2022-06,8,High Risk
CUST-00105,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.62,693.97,1,0-12 mo,High ($65-$95),Short-Term,754.82,5,Non-Senior,1,68.62,2022-03,8,High Risk
CUST-00106,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.38,818.21,1,0-12 mo,High ($65-$95),Short-Term,893.8,3,Non-Senior,1,89.38,2022-04,8,High Risk
CUST-00107,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.81,1858.72,1,25-48 mo,High ($65-$95),Short-Term,1938.8700000000001,4,Non-Senior,1,71.81,2020-11,6,High Risk
CUST-00108,Female,0,No,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,76.77,689.19,1,0-12 mo,High ($65-$95),Short-Term,767.6999999999999,5,Non-Senior,0,76.77,2022-04,8,High Risk
CUST-00109,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,75.39,604.13,0,0-12 mo,High ($65-$95),Short-Term,678.51,4,Non-Senior,1,0.0,2022-05,8,High Risk
CUST-00110,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),97.23,580.18,1,0-12 mo,Premium (>$95),Short-Term,680.61,5,Non-Senior,1,97.23,2022-07,7,High Risk
CUST-00111,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.02,86.3,1,0-12 mo,High ($65-$95),Short-Term,178.04,4,Non-Senior,0,89.02,2022-12,9,High Risk
CUST-00112,Male,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.13,471.0,0,13-24 mo,Low (<$35),Short-Term,495.21,2,Non-Senior,1,0.0,2021-09,3,Loyal
CUST-00113,Female,0,No,No,61,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,89.86,,0,61-72 mo,High ($65-$95),Long-Term,5571.32,6,Non-Senior,0,0.0,2017-12,1,Loyal
CUST-00114,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),107.24,3540.63,0,25-48 mo,Premium (>$95),Mid-Term,3646.16,7,Non-Senior,0,0.0,2020-04,1,Loyal
CUST-00115,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.72,833.45,0,25-48 mo,Low (<$35),Short-Term,861.88,2,Non-Senior,0,0.0,2020-09,4,Medium Risk
CUST-00116,Female,1,No,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.12,633.65,1,25-48 mo,Low (<$35),Short-Term,679.12,1,Senior,0,26.12,2020-12,3,Loyal
CUST-00117,Male,1,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.06,702.77,0,0-12 mo,High ($65-$95),Short-Term,759.6600000000001,4,Senior,1,0.0,2022-03,8,High Risk
CUST-00118,Female,0,Yes,Yes,46,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,73.18,3374.8,0,25-48 mo,High ($65-$95),Mid-Term,3439.4600000000005,5,Non-Senior,1,0.0,2019-03,4,Medium Risk
CUST-00119,Female,1,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),81.0,2414.3,1,25-48 mo,High ($65-$95),Mid-Term,2511.0,6,Senior,1,81.0,2020-07,1,Loyal
CUST-00120,Male,0,No,No,44,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),96.97,4262.74,0,25-48 mo,Premium (>$95),Long-Term,4363.65,4,Non-Senior,0,0.0,2019-05,2,Loyal
CUST-00121,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),96.67,3268.64,0,25-48 mo,Premium (>$95),Mid-Term,3383.4500000000003,5,Non-Senior,1,0.0,2020-03,3,Loyal
CUST-00122,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),108.35,3152.61,1,25-48 mo,Premium (>$95),Long-Term,3250.5,5,Non-Senior,1,108.35,2020-08,3,Loyal
CUST-00123,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.66,782.44,0,0-12 mo,Premium (>$95),Short-Term,887.9399999999999,5,Non-Senior,1,0.0,2022-05,9,High Risk
CUST-00124,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,98.88,3457.51,0,25-48 mo,Premium (>$95),Long-Term,3559.68,6,Non-Senior,0,0.0,2020-02,1,Loyal
CUST-00125,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,91.05,1902.16,1,13-24 mo,High ($65-$95),Mid-Term,2003.1,3,Non-Senior,1,91.05,2021-04,4,Medium Risk
CUST-00126,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,115.13,2760.01,0,13-24 mo,Premium (>$95),Short-Term,2878.25,7,Non-Senior,0,0.0,2021-01,5,Medium Risk
CUST-00127,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.98,984.41,1,13-24 mo,Medium ($35-$65),Short-Term,1059.6,3,Non-Senior,1,52.98,2021-06,5,Medium Risk
CUST-00128,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.9,,1,0-12 mo,Premium (>$95),Short-Term,872.1,4,Non-Senior,1,96.9,2022-05,8,High Risk
CUST-00129,Female,1,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,81.07,1717.5,0,13-24 mo,High ($65-$95),Short-Term,1783.54,5,Senior,1,0.0,2021-04,7,High Risk
CUST-00130,Female,0,No,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),70.37,2810.25,0,25-48 mo,High ($65-$95),Long-Term,2885.17,5,Non-Senior,0,0.0,2019-09,3,Loyal
CUST-00131,Female,0,No,No,31,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,65.23,2001.5,0,25-48 mo,High ($65-$95),Long-Term,2087.36,3,Non-Senior,0,0.0,2020-06,3,Loyal
CUST-00132,Male,0,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.85,89.93,0,0-12 mo,Low (<$35),Short-Term,124.25,0,Non-Senior,1,0.0,2022-09,5,Medium Risk
CUST-00133,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.54,82.97,0,0-12 mo,Low (<$35),Short-Term,122.16,1,Non-Senior,1,0.0,2022-10,6,High Risk
CUST-00134,Male,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.88,791.99,0,25-48 mo,Low (<$35),Long-Term,814.3199999999999,0,Non-Senior,0,0.0,2019-11,0,Loyal
CUST-00135,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.0,667.11,0,25-48 mo,Low (<$35),Short-Term,702.0,1,Non-Senior,1,0.0,2020-12,3,Loyal
CUST-00136,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.73,602.32,0,13-24 mo,Low (<$35),Short-Term,645.33,2,Non-Senior,1,0.0,2021-05,3,Loyal
CUST-00137,Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.85,2060.97,0,25-48 mo,High ($65-$95),Short-Term,2141.6499999999996,4,Non-Senior,1,0.0,2020-09,6,High Risk
CUST-00138,Male,0,Yes,No,71,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,79.74,5660.3,0,61-72 mo,High ($65-$95),Long-Term,5741.28,6,Non-Senior,1,0.0,2017-03,3,Loyal
CUST-00139,Male,0,Yes,No,31,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.6,2383.12,0,25-48 mo,High ($65-$95),Long-Term,2483.2,5,Non-Senior,1,0.0,2020-06,3,Loyal
CUST-00140,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.71,443.99,1,13-24 mo,Low (<$35),Short-Term,453.33000000000004,0,Non-Senior,1,19.71,2021-03,3,Loyal
CUST-00141,Female,0,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.14,252.82,0,0-12 mo,Low (<$35),Short-Term,261.82,0,Non-Senior,1,0.0,2022-01,5,Medium Risk
CUST-00142,Male,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.94,332.08,0,0-12 mo,Medium ($35-$65),Short-Term,389.64,3,Non-Senior,0,0.0,2022-08,7,High Risk
CUST-00143,Female,0,Yes,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.23,712.06,0,25-48 mo,Low (<$35),Short-Term,733.98,1,Non-Senior,1,0.0,2020-12,3,Loyal
CUST-00144,Female,1,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),66.37,2968.9,0,25-48 mo,High ($65-$95),Mid-Term,3053.0200000000004,4,Senior,0,0.0,2019-04,3,Loyal
CUST-00145,Female,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.19,1851.4,0,13-24 mo,Premium (>$95),Short-Term,1960.61,6,Senior,1,0.0,2021-07,5,Medium Risk
CUST-00146,Male,1,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.1,1857.91,1,13-24 mo,High ($65-$95),Short-Term,1955.1,5,Senior,0,93.1,2021-05,6,High Risk
CUST-00147,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,81.07,2183.98,0,25-48 mo,High ($65-$95),Mid-Term,2269.96,7,Non-Senior,1,0.0,2020-10,2,Loyal
CUST-00148,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.97,418.99,1,0-12 mo,High ($65-$95),Short-Term,497.82,4,Non-Senior,0,82.97,2022-08,7,High Risk
CUST-00149,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),98.0,3233.06,0,25-48 mo,Premium (>$95),Long-Term,3332.0,5,Non-Senior,1,0.0,2020-04,2,Loyal
CUST-00150,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,102.17,2763.34,1,25-48 mo,Premium (>$95),Short-Term,2860.76,6,Non-Senior,0,102.17,2020-10,6,High Risk
CUST-00151,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.51,732.12,1,0-12 mo,High ($65-$95),Short-Term,785.1,3,Non-Senior,1,78.51,2022-04,9,High Risk
CUST-00152,Male,0,Yes,Yes,67,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.63,2051.03,1,61-72 mo,Low (<$35),Long-Term,2082.84,1,Non-Senior,1,30.63,2017-07,0,Loyal
CUST-00153,Male,1,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.57,1539.56,1,13-24 mo,High ($65-$95),Short-Term,1630.2599999999998,4,Senior,0,90.57,2021-08,7,High Risk
CUST-00154,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.37,800.92,1,0-12 mo,High ($65-$95),Short-Term,862.8100000000001,5,Non-Senior,0,66.37,2022-01,8,High Risk
CUST-00155,Male,1,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.01,2213.88,0,25-48 mo,High ($65-$95),Short-Term,2314.26,3,Senior,1,0.0,2020-12,5,Medium Risk
CUST-00156,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.57,2759.45,1,25-48 mo,Premium (>$95),Short-Term,2850.39,6,Non-Senior,0,105.57,2020-11,6,High Risk
CUST-00157,Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,87.34,6044.36,1,61-72 mo,High ($65-$95),Long-Term,6113.8,6,Non-Senior,1,87.34,2017-05,3,Loyal
CUST-00158,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.78,90.15,1,0-12 mo,Premium (>$95),Short-Term,195.56,4,Non-Senior,1,97.78,2022-12,7,High Risk
CUST-00159,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.71,384.86,1,0-12 mo,Premium (>$95),Short-Term,493.54999999999995,4,Non-Senior,1,98.71,2022-09,8,High Risk
CUST-00160,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.56,1646.73,0,25-48 mo,Low (<$35),Long-Term,1693.44,2,Non-Senior,1,0.0,2019-01,1,Loyal
CUST-00161,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),72.0,1586.04,1,13-24 mo,High ($65-$95),Short-Term,1656.0,5,Non-Senior,0,72.0,2021-03,5,Medium Risk
CUST-00162,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.08,4588.98,0,25-48 mo,Premium (>$95),Long-Term,4690.44,6,Non-Senior,1,0.0,2019-07,2,Loyal
CUST-00163,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.95,1318.94,0,13-24 mo,High ($65-$95),Short-Term,1403.1000000000001,6,Non-Senior,0,0.0,2021-08,4,Medium Risk
CUST-00164,Female,1,No,No,12,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.69,338.82,1,0-12 mo,Low (<$35),Short-Term,359.97,1,Senior,0,27.69,2022-01,6,High Risk
CUST-00165,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.55,1936.92,1,13-24 mo,Premium (>$95),Short-Term,2048.5499999999997,5,Non-Senior,0,97.55,2021-05,7,High Risk
CUST-00166,Male,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.12,632.22,0,13-24 mo,Low (<$35),Short-Term,653.0,1,Senior,0,0.0,2021-01,3,Loyal
CUST-00167,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.0,2179.22,0,13-24 mo,Premium (>$95),Short-Term,2277.0,6,Non-Senior,1,0.0,2021-03,6,High Risk
CUST-00168,Male,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.84,686.33,1,0-12 mo,Medium ($35-$65),Short-Term,764.9200000000001,2,Non-Senior,0,58.84,2022-01,8,High Risk
CUST-00169,Male,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,108.06,2291.51,0,13-24 mo,Premium (>$95),Mid-Term,2377.32,6,Non-Senior,1,0.0,2021-04,3,Loyal
CUST-00170,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,83.3,72.39,1,0-12 mo,High ($65-$95),Short-Term,166.6,3,Non-Senior,0,83.3,2022-12,8,High Risk
CUST-00171,Female,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,98.51,1865.63,1,13-24 mo,Premium (>$95),Short-Term,1970.2,4,Non-Senior,0,98.51,2021-06,5,Medium Risk
CUST-00172,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,101.04,705.73,1,0-12 mo,Premium (>$95),Short-Term,808.32,6,Non-Senior,0,101.04,2022-06,7,High Risk
CUST-00173,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),112.73,1687.63,0,13-24 mo,Premium (>$95),Short-Term,1803.68,6,Non-Senior,0,0.0,2021-10,5,Medium Risk
CUST-00174,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.47,1428.73,1,13-24 mo,Premium (>$95),Short-Term,1537.05,5,Non-Senior,1,102.47,2021-11,6,High Risk
CUST-00175,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.0,2509.48,1,25-48 mo,Premium (>$95),Short-Term,2592.0,5,Non-Senior,0,96.0,2020-11,7,High Risk
CUST-00176,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.89,2506.91,1,25-48 mo,High ($65-$95),Long-Term,2588.04,5,Non-Senior,1,71.89,2020-02,3,Loyal
CUST-00177,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.45,117.72,0,0-12 mo,Low (<$35),Short-Term,158.7,1,Non-Senior,0,0.0,2022-08,5,Medium Risk
CUST-00178,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.72,591.97,1,0-12 mo,Premium (>$95),Short-Term,684.04,4,Non-Senior,1,97.72,2022-07,7,High Risk
CUST-00179,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),100.67,2504.21,0,25-48 mo,Premium (>$95),Short-Term,2617.42,5,Non-Senior,0,0.0,2020-12,5,Medium Risk
CUST-00180,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.49,658.41,0,0-12 mo,Medium ($35-$65),Short-Term,737.88,3,Non-Senior,1,0.0,2022-02,7,High Risk
CUST-00181,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,96.82,5238.62,0,49-60 mo,Premium (>$95),Long-Term,5325.099999999999,4,Non-Senior,0,0.0,2018-07,3,Loyal
CUST-00182,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.89,590.0,0,13-24 mo,Low (<$35),Short-Term,618.47,1,Non-Senior,1,0.0,2021-03,3,Loyal
CUST-00183,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),104.72,2827.38,0,25-48 mo,Premium (>$95),Short-Term,2932.16,5,Non-Senior,0,0.0,2020-10,5,Medium Risk
CUST-00184,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.16,204.87,1,0-12 mo,Premium (>$95),Short-Term,288.48,5,Non-Senior,1,96.16,2022-11,8,High Risk
CUST-00185,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.24,1875.95,0,61-72 mo,Low (<$35),Long-Term,1905.12,2,Non-Senior,0,0.0,2017-11,1,Loyal
CUST-00186,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.37,376.67,1,0-12 mo,Low (<$35),Short-Term,394.81,1,Non-Senior,1,30.37,2022-01,5,Medium Risk
CUST-00187,Female,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.6,1316.41,0,25-48 mo,Low (<$35),Mid-Term,1344.2,2,Senior,0,0.0,2019-03,0,Loyal
CUST-00188,Male,0,Yes,Yes,23,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.41,1513.4,0,13-24 mo,High ($65-$95),Short-Term,1569.84,3,Non-Senior,1,0.0,2021-02,7,High Risk
CUST-00189,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.11,1205.29,0,13-24 mo,High ($65-$95),Short-Term,1306.65,4,Non-Senior,0,0.0,2021-11,7,High Risk
CUST-00190,Female,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),106.2,4681.19,0,25-48 mo,Premium (>$95),Mid-Term,4779.0,5,Non-Senior,1,0.0,2019-05,2,Loyal
CUST-00191,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.68,783.25,1,0-12 mo,High ($65-$95),Short-Term,876.8000000000001,3,Non-Senior,0,87.68,2022-04,8,High Risk
CUST-00192,Male,0,Yes,Yes,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.18,585.07,0,13-24 mo,Low (<$35),Short-Term,612.78,1,Non-Senior,1,0.0,2021-05,3,Loyal
CUST-00193,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.3,1413.96,0,13-24 mo,High ($65-$95),Short-Term,1501.1,6,Non-Senior,1,0.0,2021-09,6,High Risk
CUST-00194,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.71,731.99,1,25-48 mo,Low (<$35),Short-Term,748.1700000000001,1,Non-Senior,0,27.71,2020-11,3,Loyal
CUST-00195,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.7,1766.79,0,13-24 mo,Premium (>$95),Short-Term,1884.6000000000001,5,Non-Senior,1,0.0,2021-08,6,High Risk
CUST-00196,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.09,1695.57,1,13-24 mo,Premium (>$95),Short-Term,1801.6200000000001,5,Non-Senior,1,100.09,2021-08,7,High Risk
CUST-00197,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.66,199.48,0,0-12 mo,Premium (>$95),Short-Term,313.98,5,Non-Senior,0,0.0,2022-11,8,High Risk
CUST-00198,Female,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.07,916.44,1,0-12 mo,High ($65-$95),Short-Term,1023.77,5,Senior,0,93.07,2022-03,9,High Risk
CUST-00199,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.03,465.25,0,13-24 mo,Low (<$35),Mid-Term,476.42,1,Non-Senior,0,0.0,2021-12,0,Loyal
CUST-00200,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.87,304.62,1,0-12 mo,Premium (>$95),Short-Term,407.48,5,Senior,1,101.87,2022-10,7,High Risk
