customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00174,Female,0,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.47,1428.73,Yes
CUST-00175,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.0,2509.48,Yes
CUST-00176,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),71.89,2506.91,Yes
CUST-00177,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.45,117.72,No
CUST-00178,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),97.72,591.97,Yes
CUST-00179,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),100.67,2504.21,No
CUST-00180,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.49,658.41,No
CUST-00181,Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,96.82,5238.62,No
CUST-00182,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.89,590.0,No
CUST-00183,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),104.72,2827.38,No
CUST-00184,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.16,204.87,Yes
CUST-00185,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.24,1875.95,No
CUST-00186,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.37,376.67,Yes
CUST-00187,Female,1,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.6,1316.41,No
CUST-00188,Male,0,Yes,Yes,23,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,65.41,1513.4,No
CUST-00189,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.11,1205.29,No
CUST-00190,Female,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),106.2,4681.19,No
CUST-00191,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.68,783.25,Yes
CUST-00192,Male,0,Yes,Yes,20,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.18,585.07,No
CUST-00193,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.3,1413.96,No
CUST-00194,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.71,731.99,Yes
CUST-00195,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.7,1766.79,No
CUST-00196,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.09,1695.57,Yes
CUST-00197,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.66,199.48,No
CUST-00198,Female,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.07,916.44,Yes
CUST-00199,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.03,465.25,No
CUST-00200,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.87,304.62,Yes
CUST-00201,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.22,193.72,Yes
CUST-00202,Female,1,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,103.36,4328.43,No
CUST-00203,Male,1,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.53,779.85,No
CUST-00204,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),119.0,4634.74,No
CUST-00205,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,92.08,6074.12,No
CUST-00206,Male,0,No,Yes,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.45,910.07,No
CUST-00207,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,91.78,108.7,No
CUST-00208,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,99.29,3777.73,No
CUST-00209,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,76.25,1607.06,No
CUST-00210,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,102.07,6414.39,No
CUST-00211,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.96,173.71,Yes
CUST-00212,Male,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.42,3131.41,Yes
CUST-00213,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),96.55,3954.42,No
CUST-00214,Male,0,Yes,No,10,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.73,577.83,No
CUST-00215,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,105.49,3890.44,No
CUST-00216,Male,1,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.15,181.41,Yes
CUST-00217,Female,0,Yes,Yes,34,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,80.61,2749.7,Yes
CUST-00218,Male,0,No,Yes,42,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,78.35,3286.07,Yes
CUST-00219,Female,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.04,944.04,No
CUST-00220,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),64.76,3238.52,No
CUST-00221,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,77.08,5160.51,No
CUST-00222,Male,1,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),112.47,1676.35,No
CUST-00223,Female,0,Yes,Yes,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.41,114.17,Yes
CUST-00224,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.26,513.31,No
CUST-00225,Female,1,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,73.77,812.03,Yes
CUST-00226,Female,0,No,No,6,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.41,179.14,No
CUST-00227,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,85.3,2302.25,No
CUST-00228,Female,1,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.72,672.9,No
CUST-00229,Male,0,No,No,1,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.61,83.43,No
CUST-00230,Male,0,No,No,18,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),90.32,1625.81,Yes
CUST-00231,Female,0,Yes,Yes,45,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.35,1128.42,No
CUST-00232,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.6,425.55,No
CUST-00233,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,78.9,3860.17,No
CUST-00234,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),62.34,1134.38,No
CUST-00235,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.81,656.03,No
CUST-00236,Female,1,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.34,1584.79,Yes
CUST-00237,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,54.5,651.06,Yes
CUST-00238,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,118.84,2609.47,Yes
CUST-00239,Male,0,No,No,55,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,68.83,3776.94,No
CUST-00240,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.96,577.83,No
CUST-00241,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.61,1319.63,No
CUST-00242,Male,0,Yes,No,3,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,81.47,256.59,Yes
CUST-00243,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,81.06,2506.97,No
CUST-00244,Male,1,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),95.37,4489.63,No
CUST-00245,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,76.51,2968.62,Yes
CUST-00246,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,80.23,3146.89,No
CUST-00247,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.04,932.56,No
CUST-00248,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.05,388.49,No
CUST-00249,Male,0,Yes,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.82,32.16,Yes
CUST-00250,Male,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.14,1813.55,Yes
CUST-00251,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,114.15,3089.16,Yes
CUST-00252,Male,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,85.18,2896.45,No
CUST-00253,Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.07,1537.72,No
CUST-00254,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.17,1690.68,No
CUST-00255,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,108.41,2722.94,Yes
CUST-00256,Male,1,No,No,20,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,80.8,1610.21,Yes
CUST-00257,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.92,6319.89,No
CUST-00258,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.72,1622.44,Yes
CUST-00259,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,107.85,2134.88,Yes
CUST-00260,Male,0,No,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.17,2301.22,Yes
CUST-00261,Male,1,No,No,30,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),82.07,2462.0,No
CUST-00262,Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.44,1558.02,No
CUST-00263,Male,0,Yes,No,8,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.47,472.33,Yes
CUST-00264,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),78.92,151.28,No
CUST-00265,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.13,834.4,No
CUST-00266,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.58,2176.99,No
CUST-00267,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,93.73,4306.44,Yes
CUST-00268,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,96.68,97.48,Yes
CUST-00269,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),77.96,1950.03,No
CUST-00270,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,2509.24,Yes
CUST-00271,Female,1,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,108.14,753.39,Yes
CUST-00272,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,105.23,2314.17,No
CUST-00273,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),94.06,2729.71,No
CUST-00274,Female,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,72.23,291.25,Yes
CUST-00275,Male,1,No,No,38,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),67.45,2567.55,No
CUST-00276,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.64,1611.26,Yes
CUST-00277,Male,1,Yes,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,67.2,140.06,Yes
CUST-00278,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.65,5617.33,No
CUST-00279,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.48,1263.16,No
CUST-00280,Female,0,No,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,60.61,3147.76,Yes
CUST-00281,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,61.16,3114.13,No
CUST-00282,Female,0,Yes,Yes,39,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),66.97,2602.32,No
CUST-00283,Female,0,No,No,26,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,73.58,1909.0,Yes
CUST-00284,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,86.57,3283.75,No
CUST-00285,Female,0,No,No,56,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,92.6,5182.76,No
CUST-00286,Male,0,No,No,28,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,63.92,1782.83,Yes
CUST-00287,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,89.16,4627.42,No
CUST-00288,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.35,1421.05,No
CUST-00289,Male,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),55.37,1444.51,No
CUST-00290,Female,0,Yes,Yes,25,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.99,1456.38,Yes
CUST-00291,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),77.45,393.48,Yes
CUST-00292,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.52,651.7,No
CUST-00293,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),103.61,3611.95,No
CUST-00294,Female,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),97.93,4611.16,Yes
CUST-00295,Female,0,No,No,34,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.67,3492.76,Yes
CUST-00296,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.16,664.7,No
CUST-00297,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.43,941.98,Yes
CUST-00298,Male,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.15,105.03,No
CUST-00299,Male,1,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.05,2209.45,Yes
CUST-00300,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),110.18,1986.35,No
CUST-00301,Male,0,No,No,50,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,69.75,3482.76,No
CUST-00302,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.86,1585.21,No
CUST-00303,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,101.16,1922.05,No
CUST-00304,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.93,303.25,Yes
CUST-00305,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,98.98,4073.65,Yes
CUST-00306,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.32,655.05,Yes
CUST-00307,Female,1,No,No,9,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.6,620.89,Yes
CUST-00308,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.95,2173.87,No
CUST-00309,Female,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.39,739.33,No
CUST-00310,Female,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.56,464.15,No
CUST-00311,Female,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),54.51,1955.68,No
CUST-00312,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.45,740.79,No
CUST-00313,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,88.97,3208.75,No
CUST-00314,Male,0,Yes,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.26,913.11,Yes
CUST-00315,Male,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.69,177.01,No
CUST-00316,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,99.56,4677.76,No
CUST-00317,Male,0,Yes,Yes,27,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),72.73,1963.3,No
CUST-00318,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.93,1741.28,No
